id,timestamp,author_id,author_username,content,attachments
1320682436195123230,2024-12-23T09:20:29.882000+00:00,893679026911195157,nyl_lin,"**Directional Movement Index Strategy**

*Source: https://commodity.com/technical-analysis/dmi/*

**Indicators Used:**

* DMI+ (Directional Movement Index Plus)
* DMI- (Directional Movement Index Minus)
* ADX (Average Directional Index)
* DMI Period: 14 (default)
* ADX Threshold: 25 (to confirm strong trends)

**Entry Conditions:**
**Buy Entry (Long):**
* DMI+ crosses above DMI- (Bullish Crossover).
* ADX > 25: Confirms a strong trend.

**Sell Entry (Short):**
DMI- crosses above DMI+ (Bearish Crossover).
ADX > 25: Confirms a strong trend.


**Exit Conditions:**
**Exit Long:**
* DMI- crosses above DMI+ (Bearish Crossover).
* ADX falls below 20: Indicates weakening trend.

**Exit Short:**
* DMI+ crosses above DMI- (Bullish Crossover).
* ADX falls below 20: Indicates weakening trend.",1
1320601864626110516,2024-12-23T04:00:20.123000+00:00,849973198300643348,mridodablecrypto,"**LSMA x Shortterm Guppy RSI**

**Indicators**
LSMA
Short-term Guppy RSI

**Settings**
LSMA - 55
Guppy RSI - Default


**Trading Guide**
Crypto: BTCUSDT ( FUTURES )
Timeframe: 30mins


**-LONG-**
• Green Candlestick
• Price above LSMA
• Green GUPPY RSI (going up)

**-SHORT-**
• Red Candlestick
• Price below LSMA
• Red GUPPY RSI (going down)

**-Stoploss-**
• LSMA 

**-Takeprofit-**
• Twice stoploss




Happy Trading G! and Enjoy the holiday!",2
1319102720879235123,2024-12-19T00:43:16.401000+00:00,893679026911195157,nyl_lin,"**Price Oscillator Trend Reversal Strategy**

Source: https://commodity.com/technical-analysis/price-oscillator/

**Indicators:**

Price Oscillator (PO): Calculated as the difference between two Exponential Moving Averages (EMAs):

<:Reddot:1144591261383278752> Short EMA (Fast Period): 9 days
<:Reddot:1144591261383278752>Long EMA (Slow Period): 18 days
Thresholds:
<:Reddot:1144591261383278752>Overbought Level: PO > +5
<:Reddot:1144591261383278752>Oversold Level: PO < -5

**Entry Conditions**
**Buy Entry (Long Position):**

<:Reddot:1144591261383278752>PO crosses above the zero line from below (bullish crossover).
<:Reddot:1144591261383278752>OR PO moves into the oversold region (< -5) and starts to increase, indicating a potential reversal.

**Sell Entry (Short Position):**

<:Reddot:1144591261383278752>PO crosses below the zero line from above (bearish crossover).
<:Reddot:1144591261383278752>OR PO moves into the overbought region (> +5) and starts to decrease, indicating a potential reversal.

**Exit Conditions**
**Exit Long:**

<:Reddot:1144591261383278752>PO crosses back below the zero line.

**Exit Short:**

<:Reddot:1144591261383278752>PO crosses back above the zero line.",1
1318589898416062505,2024-12-17T14:45:29.998000+00:00,350235241249767425,shannelle_,"**Breakout Pattern Trading Strategy: 2 SCENARIOS you can use**

*It works for two scenarios:*

1. Breakout with no retracement.
2. Breakout with retracement.

**Basic Indicators Used**

• Support and Resistance Levels – Identify consolidation ""boxes"" or resistance areas.
• Volume – Increased volume confirms a strong breakout.
• 20-Period EMA (Exponential Moving Average) – Helps identify trend direction and support.
• RSI (Relative Strength Index) – 14-period RSI to confirm momentum (above 50 but below 70 for strength).



**Scenario 1: Breakout with No Retracement**

• Identify the breakout with a strong bullish candle and increased volume.

** Entry: **
-Enter a small position immediately after the breakout (on candle close).
-If price consolidates above the breakout level, add to your position after confirmation.

**Scenario 2: Breakout with Retracement**

• Identify a resistance level or consolidation ""box.""
• Wait for a breakout above resistance with high volume.
• Wait for a retracement back to the breakout level (resistance turns to support).

** Entry:** 
-Enter a long position once the breakout level holds as support. 
-Look for Bullish candlestick confirmation (e.g., bullish engulfing or hammer).
-RSI stays above 50.



**Stop-Loss Placement:**

***Initial Stop-Loss:*** Place stop-loss just below the breakout level (previous resistance turned support).
***Trailing Stop-Loss:*** As price rises, adjust stop-loss to the next higher low or support level to lock in profits.",1
1317277246397874268,2024-12-13T23:49:29.369000+00:00,849973198300643348,mridodablecrypto,"**15min EMA x BullBear Power**

**Indicators**
• EMA
• Bull Bear Power


**Settings**
*EMA*
-10
-18
-23

*BBP*
-13

**Trading Guidelines**

Crypto: BTC
Timeframe: 15minute



**-LONG-**
• Price above EMA
• BBP GREEN (after emas cross make sure 2 consecutive volume is rising[GREEN])


**-SHORT-**
• Price below EMA
• BBP Red (after emas crosse make sure 2 consecutive volume is rising[RED])

**-STOPLOSS-**
• Fair Value GAP after the cross ( I can't add another indicator sorry lol )

**-Take Profit-**
• twice or thrice your stoploss


GOODLUCK AND HAPPY TRADING G!",1
1317117220597268552,2024-12-13T13:13:36.245000+00:00,893679026911195157,nyl_lin,"**Precision Trend-Momentum Strategy**

*Source: https://www.tradingpedia.com/forex-trading-strategies/combining-rsi-full-stochastic-oscillator-and-sma/*

**Indicators: **
<:Whitedot:1144591258577277009> 150-Period Simple Moving Average (SMA):
<:Whitedot:1144591258577277009> 3-Period Relative Strength Index (RSI):
         Oversold zone: 20–30.
        Overbought zone: 70–80.
<:Whitedot:1144591258577277009> Full Stochastic Oscillator (6, 3, 3):
        Oversold zone: 20–30.
        Overbought zone: 70–80.

**Entry Conditions**
**Long Entry (Buy)**

Trend Confirmation
<:Whitedot:1144591258577277009> The price is above the 150 SMA (bullish trend).
<:Whitedot:1144591258577277009> RSI drops into the oversold zone (20–30).
<:Whitedot:1144591258577277009> Both %K and %D lines are in the oversold zone (20–30).
<:Whitedot:1144591258577277009> A bullish crossover occurs (%K crosses above %D).
<:Whitedot:1144591258577277009> Enter at the close of the price bar where the above conditions are met.

**Short Entry (Sell)**
<:Whitedot:1144591258577277009> The price is below the 150 SMA (bearish trend).
<:Whitedot:1144591258577277009> RSI rises into the overbought zone (70–80).
<:Whitedot:1144591258577277009> Both %K and %D lines are in the overbought zone (70–80).
<:Whitedot:1144591258577277009> A bearish crossover occurs (%K crosses below %D).
<:Whitedot:1144591258577277009> Enter at the close of the price bar where the above conditions are met.

**Exit Conditions**
Standard Exit:
<:Whitedot:1144591258577277009> Exit when the Full Stochastic Oscillator reaches the opposite extreme zone:
<:Whitedot:1144591258577277009> Overbought for long positions (70–80).
<:Whitedot:1144591258577277009> Oversold for short positions (20–30).",1
1316860220609138747,2024-12-12T20:12:22.673000+00:00,350235241249767425,shannelle_,"** 34 EMA with Trendline Breakout Strategy**

-https://www.forex.academy/catch-the-breakout-with-34-ema-trading-strategy/

**Indicators Used:**

- **34 Exponential Moving Average (EMA)**: To determine the overall trend direction.
- **Trendlines: **To identify potential breakout points.

**Buy Entry Conditions:**

1. Draw a downward trendline on the chart.
2. Look for a breakout above the downward trendline.
3. Confirm that the price is above the 34 EMA at the time of breakout.
4. Identify the high of the last bullish candlestick (signal candle), ensuring it is lower than the previous candle's high.
5. Enter a buy order if the high of the signal candle is broken, or place a buy stop order a few pips above the signal candle's high.

**Sell Entry Conditions:**

1. Draw an upward trendline on the chart.
2. Look for a breakdown below the upward trendline.
3. Confirm that the price is below the 34 EMA at the time of breakout.
4. Identify the low of the last bearish candlestick (signal candle), ensuring it is higher than the previous candle's low.
5. Enter a sell order if the low of the signal candle is broken, or place a sell stop order a few pips below the signal candle's low.

**Stop Loss:**

**LONG:** Below the breakout candle of the downward trend line.

**SHORT:** Above the breakout candle of the upward trend line.",2
1316219824602615890,2024-12-11T01:47:40.367000+00:00,893679026911195157,nyl_lin,"**MAMA Trend Reversal Strategy**

*Source : https://trendspider.com/learning-center/what-is-the-mesa-adaptive-moving-average-mama/*

**Indicators:**

* Fast Line (MAMA): Default values (Alpha = 0.5, adaptivity based on dominant cycle).
*  Slow Line (FAMA): Derived from MAMA but smoothed (e.g., Alpha = 0.1).

**Buy Entry (Long Position):**

*  The MAMA (fast line) crosses above the FAMA (slow line).
*  MAMA and FAMA are sloping upwards, indicating a bullish trend.

**Sell Entry (Short Position):**

*  The MAMA (fast line) crosses below the FAMA (slow line).
*  MAMA and FAMA are sloping downwards, indicating a bearish trend.

**Exit Conditions:**

**Exit Long Position:**

*  The MAMA (fast line) crosses below the FAMA (slow line).
*  Or, the price reaches a predetermined profit target.

**Exit Short Position:**

*  The MAMA (fast line) crosses above the FAMA (slow line).
*  Or, the price reaches a predetermined profit target.",0
1315877403691847742,2024-12-10T03:07:00.860000+00:00,849973198300643348,mridodablecrypto,"**RMI Nadaraya Sniper**

**Indicator**

RMI Trend Sniper - TZack88
Nadaraya-Watson Oscillator - FractralTrade_


**Settings**
RMI Length - 7
Positive 66 Negative 30

Nadaraya - Default


**Trading GUIDE**

Crypto: BTC (Futures)
Timeframe: 1hr (or higher)



**-LONG-**

• Nadaraya Cross above 0.0 with volume
• Sniper BUY signal
• Price above Trend


**-SHORT-**

• Nadaraya Cross below 0.0 with volume
• Sniper Sell Signal
• Price below Trend

**-STOPLOSS-**

• Trendline

**-TAKE PROFIT-**

• Twice your stoploss


NOTE: BACKTEST IS A MUST!! 

HAPPY EARNING!!",1
1314045013658963973,2024-12-05T01:45:45.032000+00:00,893679026911195157,nyl_lin,"**Linear Regression Curve Strategy**

*Source https://commodity.com/technical-analysis/lin-reg-curve/*

**Indicators**
* Linear Regression Curve (LRC): Plotted over a user-defined period (e.g., 9 days).
* Deviation Threshold: Percentage or point deviation from the LRC to trigger trades (e.g., ±2%).

**Buy Entry (Long)**
* The price deviates below the Linear Regression Curve by more than the specified threshold (e.g., -2% or X points).
* Optionally, in an uptrend, confirmed if:
     Linear Regression Curve has a positive slope.
     Price closes higher than the previous bar.


**Sell Entry (Short)**
* The price deviates above the Linear Regression Curve by more than the specified threshold (e.g., +2% or X points).
* Optionally, in a downtrend, confirmed if:
      Linear Regression Curve has a negative slope.
      Price closes lower than the previous bar.

**Exit Conditions**
* Long Exit: Price returns to or exceeds the Linear Regression Curve.
* Short Exit: Price returns to or falls below the Linear Regression Curve.",1
1313442497741066292,2024-12-03T09:51:34.043000+00:00,849973198300643348,mridodablecrypto,"**Nadaraya Watson Smooth x CE** 
Optimized by <@650054488522227712> 
(if theres anything you like G! reply) thank you so much G!

**Indicators**
LuxAlgo - Nadaraya-Watson Smoothers
Chandelier Exit - everget

**Settings**
**Nadaraya **
Bandwidth - 11
Source - CE:

**Chandelier Exit**
ATR P - 11
ATR M - 4.213


**Trading Guide**

PAIR: XAU (GOLD)
TIMEFRAME: 1minute

**Entry Criteria**


**BUY WHEN IT SAYS BUY**
**SELL WHEN IT SAYS SELL**


**NOTE:** BETTER TO PLACE POSITION IF CANDLE STICK IS ABOVE NADARAYA FOR LONG

WHILE FOR SHORT ITS THE OPPOSITE



GOODLUCK AND HAPPY EARNINGS FAM!! LET'S GO!",1
1311504147442438166,2024-11-28T01:29:15.319000+00:00,893679026911195157,nyl_lin,"**Kaufman Adaptive Moving Average (KAMA) Strategy**

*Source https://forex-station.com/download/file.php?id=3314561&sid=40024199b46a3a9480dd620114fee892*

**Indicators: **
* Kaufman Adaptive Moving Average (KAMA)
* Fast Period: 2 bars
* Slow Period: 30 bars

**Entry Conditions:**

Bullish Entry:
* KAMA is sloping upward
* Current price crosses above the KAMA
*Efficiency Ratio (ER) is close to 1 (indicating a strong trend)

Bearish Entry:
* KAMA is sloping downward
* Current price crosses below the KAMA
* Efficiency Ratio (ER) is close to 1 (indicating a strong trend)


**Exit Conditions:**

Bullish Exit:
* KAMA changes direction and starts sloping downward
* Price crosses below the KAMA
* Efficiency Ratio drops significantly (indicating market is losing momentum)


Bearish Exit:
* KAMA changes direction and starts sloping upward
* Price crosses above the KAMA
* Efficiency Ratio drops significantly (indicating market is losing momentum)",0
1310537962869620777,2024-11-25T09:29:58.966000+00:00,849973198300643348,mridodablecrypto,"**Double Supertrend Strategy**

Add two **Supertrend** in your chart.

**Settings**
10,1
20,2

**Trading Guide**

Crypto: BTC
Timeframe: 5 and 15 minutes (can be use in any timeframe)

**-LONG SHORT-**

• Both Supertrend are Green
• Price above Supertrend

**-SHORT Entry-**

• Both Supertrend are Red
• Price BBelow Supertrend

**-STOPLOSS-**

• Any Supertrend

**-Take Profit-**

• 1:2 (Conservative)
• 1:3 (Recommended)
• 1:5 (Aggressive) 


Happy trading and goodluck",2
1309792304290070549,2024-11-23T08:07:00.107000+00:00,350235241249767425,shannelle_,"**Breakout/Rejection with RSI Strategy**

**Indicators**
•**Resistance Level** - A fixed resistance level is set at 2670.00. Price action around this level will determine entry signals.

•**Volume** - The strategy checks for an increase in volume, which is defined as the current volume being greater than 125% of the 10-period simple moving average (SMA) of volume. 

•**Relative Strength Index (RSI)**: - The RSI is calculated over a 14-period timeframe

***Buy Entry (Breakout):***

•If the closing price (close) is greater than the resistance level (2670.00), and the volume is increasing (current volume > 1.25 * 10-period SMA of volume).
•When this condition is met, it indicates a potential breakout, and you should enter a long position.

***Sell Entry (Rejection):***

• If the closing price is below the resistance level and the RSI value is greater than 70. This indicates that the price may be rejecting the resistance.
• When this condition is met, it implies a potential price reversal, and you should enter a short position.",1
1308966764872470558,2024-11-21T01:26:36.172000+00:00,893679026911195157,nyl_lin,"**TRIX Strategy**

https://www.warriortrading.com/triple-exponential-moving-average-trix/

**Indicators:**

TRIX: Triple Exponential Moving Average indicator.
Period: 14 (default, can be adjusted based on testing).
Signal Line: EMA of TRIX.
Period: 9 (default, can be adjusted).

**Entry Conditions:**
**Buy Entry (Long):**

Zero-Line Crossover: TRIX crosses above zero, indicating a bullish trend.
Signal Line Crossover: TRIX crosses above the Signal Line from below, confirming upward momentum.

**Sell Entry (Short):**
Zero-Line Crossover: TRIX crosses below zero, indicating a bearish trend.
Signal Line Crossover: TRIX crosses below the Signal Line from above, confirming downward momentum.",1
1307830740213563455,2024-11-17T22:12:26.787000+00:00,849973198300643348,mridodablecrypto,"**FLUX Trading Strategy**

**Indicators**
Support and Resistance (MTF) - FluxCharts
VWAP Divergence - FluxChart

**Settings**
SNR
Uncheck Chart
Change timeframe to 30 minute and 1 hour


**Trading Guide**

Trade only the market trend if its **bullish** only take long
if its **bearish** only take short

Crypto: APT
Timeframe: 30 minute

**-Long-**
• R Label
• Price above VWAP
• Green VWAP

**-Short-**
• R label
• Price below VWAP
• Red VWAP

**-Stoploss-**
• Below R Label (LONG)
• Above R Label (SHORT)

**-Take profit-**
• 1:2 (conservative)
• 1:3 (Recommended)



Discipline is the key to success. Criteria not met? Don't take trades. Backtest is a must",2
1307683630935576616,2024-11-17T12:27:53.202000+00:00,350235241249767425,shannelle_,"**Kijun Sen Cross with Ichimoku**

***Indicators Used:***


**Kijun Sen: **The baseline that represents price equilibrium and trend direction.
**Chikou Span:** Used for confirming the direction of the trend with respect to price action.
**Kumo (Cloud):** Adds strength to the Kijun Sen signals depending on whether the crossover occurs above or below the cloud.


**Buy Entry Conditions:**

-Confirm a bullish Kijun Sen cross where the Kijun Sen crosses the price curve from below.
-Ensure the bullish cross occurs above the Kumo (cloud) for a strong signal.
-Wait for the Chikou Span to be above the price curve to reinforce the buy signal.
-Execute a buy order at the close of the candle that confirms the bullish cross.


**Sell Entry Conditions:**

-Identify a bearish Kijun Sen cross where the Kijun Sen crosses the price curve from above.
-Ensure the bearish cross occurs below the Kumo (cloud) for a strong signal.
-Wait for the Chikou Span to be below the price curve to reinforce the sell signal.
-Execute a sell order at the close of the candle that confirms the bearish cross.",1
1306435506514559017,2024-11-14T01:48:17.151000+00:00,893679026911195157,nyl_lin,"**WMA Crossover Trend Strategy**

*Source: https://www.researchgate.net/publication/313992471_The_Weighted_Moving_Average_Technique*

**Indicator Values: **

* Use a 5-term WMA with weights 

**Entry and Exit Conditions**
**Long Entry (Buy):**

* Enter a long position when the WMA crosses above the price from below, indicating upward momentum.
* Optional condition: Verify that the price is also above the recent WMA over several periods for stronger signals.

**Short Entry (Sell):**

* Enter a short position when the WMA crosses below the price from above, indicating downward momentum.
* Optional condition: Price should be below the recent WMA for a more reliable signal.

**Exit Conditions:**

* Long Exit: Exit when the WMA starts to turn downwards or crosses below the price.
* Short Exit: Exit when the WMA starts to turn upwards or crosses above the price",0
1305681212655927336,2024-11-11T23:50:59.481000+00:00,849973198300643348,mridodablecrypto,"**Xtrend Strategy**

**Indicator**

Xtreme Trend by KachraStocks
Default Settings


**TRADING GUIDES**

This is a very straight forward startegy so here we go!

CRYPTO: Bitcoin
Timeframe: 1hour above

**-LONG-**

• Buy signal
• Price above trend
• Price above 200ema

**-SHORT-**

• Sell signal
• Price below trend
• Price below 200ema

**-RISK TO REWARD-**

• 1:2
• 1:3",2
